d17715_56	PFD0455w::ribosomal processing protein, putative::100% identity to 100% of (AL035475) putative ribosomal processing protein, MAL4P2.28 [Plasmodium falciparum]	1	2.71	7.306837308	5.690023056	1.616814252	3.519280616	0.78	-0.375330946	-2.758698108	1.708	1.53775195	1.23917002	1.91522976	1.61719053	1.71476999	1.151	1.45293732	1.6489333	1.6848421	1.241	1.6649707	1.92224343	1.149	1.250928125	1.11088304	1.38977873	1.182	1.13748985	1.245	1.24662809	1.0840591	1.29099095	0.8564787	0.83853162	0.867	0.81211595	0.69924033	0.753	0.63267002	0.71472021	0.52558836	0.49919288	0.49773756	0.52536361	0.48984067	0.65674699	0.64314186	0.73698401	1.00624103	1.1957831	1.18138759	1.2251145	1.83719675	1.7888074	1.4899725
n159_24	PF14_0055::hypothetical protein, conserved::30% identity to 81% of hypothetical protein 52C10.1 - fruit fly (Drosophila melanogaster)	1	15.57	31.87029709	28.61237728	3.257919809	8.78240686	0.9	-0.232941111	-2.764503818	1.769	1.9585125	2.10357074	2.69953782	1.64398143	1.56510807	1.618	2.01658695	1.94306041	2.27985479	1.976	1.81468907	2.46047162	1.558	1.871341449	1.29778236	1.51472725	1.774	1.25757196	1.327	0.96051676	0.69963434	0.93553987	0.607772	0.57377529	0.606	0.48011364	0.26087045	0.369	0.33250909	0.18477674	0.19658156	0.21256576	0.2294764	0.30638026	0.26185875	0.29566698	0.45306836	0.51975568	0.88762969	1.1180876	1.01675722	1.6373132	2.22801646	1.9902213	1.8593402
l1_47	PFL0075w::XPA binding protein 1, putative::44% identity to 84% of (AF419563) AT4g21800/F17L22_260 [Arabidopsis thaliana]	1	19.13	36.80306895	32.66563162	4.137437324	7.895136304	0.89	-0.300001132	-2.769575334	1.711	1.93642846	2.43390433	2.31497384	2.29792063	2.62035117	1.88	2.72588573	2.18903391	2.85020388	2.089	2.26384388	2.77230219	1.645	1.993403738	1.60383016	1.49061442	1.501	1.07169142	1.14	0.78494841	0.85770678	0.89313841	0.7253279	0.66885805	0.615	0.50757247	0.43478408	0.372	0.21063924	0.22323282	0.1743736	0.21448943	0.20254255	0.19737959	0.24537813	0.27996786	0.43633233	0.42308342	0.47444523	0.880145	1.24065447	1.4317879	2.47557394	2.3993433	1.8013779
f6265_1	PF07_0106::hypothetical protein::28% identity to 68% of (AL034558) hypothetical protein, PFC0260w [Plasmodium falciparum]	1	16.14	29.38379156	27.67538168	1.708409886	16.1994975	0.94	-0.398049275	-2.77031384	1.367	1.26576864	1.29031302	1.83806383	1.38216213	1.79594255	1.932	2.65010074	2.25280469	2.89644836	2.277	2.1631713	2.82640976	1.898	1.911748162	1.90754161	2.24688195	1.415	1.26332929	1.384	1.10635919	1.06254627	0.93102907	0.7645132	0.64180865	0.538	0.36694994	0.22321904	0.235	0.23019859	0.25606117	0.25415774	0.27508511	0.28442145	0.35056971	0.31221618	0.56386048	0.47578154	0.55956195	0.58914628	0.870433	0.87583362	0.8301385	1.22976417	1.1719772	1.2615328
n131_51	PF14_0139::hypothetical protein::26% identity to 69% of (AC116030) hypothetical protein [Dictyostelium discoideum]	1	6.19	19.1379412	14.38097313	4.756968062	3.023138467	0.75	-0.241929071	-2.770375097	1.945	2.22352197	2.39366057	1.87854432	2.00322176	2.66601074	1.486	2.58970985	1.37693089	2.29835273	1.736	1.23388526	1.71720406	1.059	1.053944846	1.05831765	1.15851432	0.81	1.05688677	1.267	1.11657749	1.218748	1.16919936	1.2107458	1.50738967	0.958	0.70560892	0.57463212	0.574	0.31069287	0.3329733	0.43840155	0.45494842	0.41154923	0.44385857	0.41659346	0.29043395	0.69574086	0.49700928	0.79508683	1.4361537	1.54884257	1.6373132	2.82628023	2.5403329	2.0923259
n145_28	PF14_0015::aminopeptidase, putative::45% identity to 73% of (AL034560) PFC0065c (MAL3P8.11), Alpha/Beta hydrolase protein, len: 437 aa; Similarity to alpha/beta hydrolases and esterases. Synechocystis sp. (SW:PRXC_SYNY3) peroxidase BLAST Score: 145, sum P(1) = 1.0e-07; contains possible sign	2	7.01	15.44414204	10.75961755	4.684524489	2.296843057	0.7	-2.771601753	-2.771601753	0.809	0.52072027	0.81493452	0.66539687	0.58696224	0.78635903	0.907	1.43162283	2.21506282	2.1811998	2	1.91278034	2.28675763	2.351	1.537985061	2.43670037	1.88738088	1.787	1.28060139	0.862	0.76265397	0.73611258	0.71631507	0.7341246	0.58443113	0.671	0.5333671	0.53249841	0.571	0.66050449	0.59278632	0.65061095	0.61557503	0.64102566	0.44385857	0.53012661	0.50106395	0.69454538	0.54136481	0.63085576	1.5393431	1.132657	1.7509836	2.10767605	1.8341255	1.5581635
e5006_5	PFE0465c::RNA polymerase I::99% identity to 98% of DNA-directed RNA polymerase homolog - malaria parasite  (Plasmodium falciparum)	1	6.97	15.21737171	13.60664958	1.610722129	8.447546191	0.89	-0.458226119	-2.776968027	1.425	1.40059806	1.38756853	1.6192166	1.87292102	1.59808445	1.414	2.02606008	1.37562953	2.34922169	1.794	1.93730324	2.91041877	1.595	1.923533637	1.67858992	1.6868056	1.709	1.482109	1.284	1.04412065	1.21313603	1.17461236	0.7709108	0.7409898	0.728	0.69479179	0.46795318	0.476	0.44008554	0.35079443	0.27472067	0.36261218	0.4190907	0.45367847	0.44589232	0.6802957	0.69932711	0.71082563	0.81463812	0.9626964	1.09841385	1.0873322	1.55411018	1.6377469	1.3285872
opfg0055	PF07_0106::hypothetical protein::28% identity to 68% of (AL034558) hypothetical protein, PFC0260w [Plasmodium falciparum]	1	14.28	25.67689684	24.51037155	1.16652529	21.01143607	0.95	-0.532221276	-2.777873586	1.471	1.55169991	1.49236978	1.80643853	1.58552878	1.86443191	1.712	2.63352288	2.25931192	3.35272763	2.514	2.36838867	3.11261058	2.131	2.401681014	2.21008489	2.50116335	1.955	1.6408476	1.606	1.42312531	1.15140349	1.00139761	0.8068973	0.75902275	0.501	0.39357667	0.29045369	0.269	0.26555589	0.33860103	0.27472067	0.3712687	0.39646627	0.40261508	0.38363221	0.36892961	0.55826629	0.53909016	0.65692419	0.7405357	0.87583362	0.9484016	0.92375579	0.8912566	1.0376391
n150_89	PF14_0079::hypothetical protein::22% identity to 83% of hypothetical protein C0425w - malaria parasite (Plasmodium falciparum)	1	6.33	12.32254699	10.33268239	1.989864597	5.192656029	0.84	-0.557288184	-2.778952786	1.166	1.47498668	1.48314733	1.55470094	2.09577179	1.98238568	1.516	2.33512014	1.2962412	2.27831342	2.294	2.35935383	2.57722996	2.076	1.214730352	1.60616637	1.71639862	1.335	1.54872985	1.28	1.20854183	1.19442913	0.86426928	0.8988628	0.88443364	0.764	0.87535451	0.62035168	0.538	0.56421225	0.47835602	0.39645319	0.43763539	0.51174314	0.54402137	0.4303273	0.50237223	0.57022058	0.48904804	0.66735158	0.9177787	0.90480851	0.8863996	1.65496696	1.4627685	1.2706249
f69951_2	PF08_0081::hypothetical protein::30% identity to 75% of (AC117082) hypothetical protein [Dictyostelium discoideum]	1	12.31	22.69888524	20.70487053	1.994014708	10.38350943	0.91	-0.454048692	-2.7834308	1.663	1.53194035	2.05242764	2.47689538	1.8242105	1.94053109	1.906	2.28538628	2.31917848	2.90723888	2.402	2.17220598	2.55729567	1.827	1.89407025	1.69727975	1.83257894	1.459	1.67539171	1.523	1.37203404	0.96152952	1.0176365	0.743721	0.6327922	0.712	0.59078104	0.48050364	0.412	0.44083786	0.30295883	0.30679884	0.28277978	0.30058178	0.35646165	0.35891127	0.32183221	0.43155059	0.42308342	0.65431731	0.9869763	0.95485621	1.3066357	1.61829172	1.7233478	1.4592866
j388_1	PF10_0194::hypothetical protein::	1	10.81	19.58653391	18.11687617	1.469657736	12.32727575	0.92	-0.467798019	-2.784049562	1.2	1.35875445	1.16958193	1.77607831	1.94842243	1.65262223	1.65	2.24157324	1.93134731	2.64672804	1.969	2.24061172	2.81644262	1.732	1.817465564	1.78255267	1.84682734	1.684	1.25921689	1.417	0.9391513	1.21594196	1.02665809	0.7821066	0.68033356	0.656	0.5117329	0.35499895	0.4	0.31294973	0.28419976	0.33476442	0.34626097	0.4471019	0.50375986	0.35067096	0.37808743	0.70291343	0.49928393	0.56959499	0.9141368	0.94431984	0.9644762	1.25383229	1.1782714	1.1660654
b264	PFB0370c::RNA-binding protein, putative::100% identity to 100% of RNA-binding protein (KH domain) PFB0370c - malaria parasite  (Plasmodium falciparum)	1	6.43	10.30906269	8.887298544	1.421764142	6.250895127	0.86	-0.660224218	-2.803360853	1.424	1.56099851	2.63093059	1.53066578	2.08968298	2.18024378	1.493	2.09947668	1.671058	2.6852651	1.878	2.12057903	2.7680305	1.838	1.256820863	1.62952877	1.64406	1.35	1.50678337	1.354	1.22712047	1.1644983	0.98696302	1.0540046	1.09918951	0.951	0.80213089	0.68400052	0.544	0.50327735	0.44271382	0.51407313	0.50784941	0.46757162	0.52929151	0.50723688	0.5128383	0.55826629	0.41967144	0.59044972	0.8170173	0.98646522	0.8611395	0.70026649	0.918951	0.7364624
e248_3	PFE1405c::eukaryotic translation initiation factor 3, subunit 6::32% identity to 65% of (AAAB01008807) agCP3626 [Anopheles gambiae str. PEST]	1	4.47	6.867357772	5.952502569	0.914855203	6.506496929	0.87	-0.683231322	-2.804347289	1.331	1.77137878	1.72712455	2.63502201	2.28696082	1.48774051	1.689	1.92896074	2.1994455	1.97926552	1.787	1.64173854	1.69442204	1.381	1.405820994	1.40758586	1.58816196	1.383	1.59478873	1.2	1.52530795	1.24213147	0.92020318	1.0532049	0.95328667	0.97	0.81710845	0.66876064	0.647	0.69586178	0.8957451	0.71476729	0.54536098	0.5623788	0.5469673	0.53745134	0.60049179	0.60369265	0.43104467	0.5409197	0.7720995	0.72437367	0.771581	0.78507782	0.8698563	1.101284
opfl0132	PFL2010c::DEAD/DEAH box helicase, putative::29% identity to 98% of PROBABLE ATP-DEPENDENT RNA HELICASE DBP9	1	5.07	10.40952979	9.211368644	1.198161142	7.687921363	0.88	-0.548255818	-2.806708933	1.375	1.54472593	1.6717895	1.90004949	1.87535651	1.61964585	1.385	1.91475113	1.56694218	2.15653619	1.845	1.81468907	2.07175128	1.593	1.672674473	1.65289117	1.62871538	1.531	1.64907249	1.556	1.08499373	1.13176144	1.25400239	0.9940271	0.89508947	0.8	0.67315759	0.61945523	0.583	0.50553417	0.47741808	0.39892076	0.48187982	0.57099759	0.59115677	0.57132817	0.44873352	0.67183219	0.50838248	0.69602679	0.9894043	1.14977857	1.1987062	1.37875704	1.4766158	1.4104164
c46	PFC0080c::hypothetical protein::61% identity to 86% of (AL034560) PFC0080c (MAL3P8.14), Hypothetical protein, len: 775 aa; predicted using hexExon; 5' exon may not be real and could start say at Met in 2nd exon [Plasmodium falciparum]	1	31.35	56.0641707	53.58538406	2.478786645	21.61758623	0.96	-0.306857794	-2.815242898	1.83	2.0038431	2.16058249	2.70839287	2.07506985	2.26141633	2.28	2.61457664	2.46494069	2.96119077	2.484	2.4342131	3.13824033	2.019	1.990878293	1.94842581	1.86217196	1.704	1.68443912	1.506	1.29493265	0.96152952	0.72353231	0.5158065	0.43197084	0.36	0.29039802	0.19901457	0.164	0.14970432	0.11630617	0.1159749	0.09810727	0.13359189	0.19737959	0.26094315	0.27996786	0.35145671	0.30935133	0.45359049	0.8388691	0.97592886	1.1803352	1.69049605	1.8630788	1.4842899
m4230_1	MAL13P1.56::m1-family aminopeptidase::100% identity to 100% of zinc-metallopeptidase-like protein - malaria parasite  (Plasmodium falciparum)	1	5.54	12.64327742	10.09782663	2.545450794	3.967009164	0.8	-0.90361756	-2.818019003	1.485	1.61097834	1.74976158	1.62680673	1.98860863	2.51508059	1.663	2.03079671	1.92484008	2.85328681	2.21	2.81625275	2.2725188	2.215	2.5952971	2.60607789	2.63488021	2.472	3.09087976	1.663	2.00649536	2.36641017	1.13130859		1.06804172	0.957	0.7147619	0.63290215	0.539	0.62890861	0.55151636	0.48528501	0.52035328	0.62594264	0.67266178	0.65281567	0.51414658	0.68139566	0.56069925	0.82636892	1.3111125	1.30518961	1.1631124	0.46531618	0.5891357	0.6705444
kn2065_1	PFL1175w::hypothetical protein::25% identity to 50% of hypothetical protein C0760c - malaria parasite (Plasmodium falciparum)	1	17.11	36.42216052	33.07288562	3.349274905	9.874640497	0.91	-0.290955681	-2.822313201	1.509	1.42965608	1.6273538	1.85703915	1.59892409	2.08892463	1.913	2.86087728	2.14868903	3.10146594	2.113	1.82888655	2.55871962	1.645	1.70718875	1.43094825	1.92574225	1.51	1.12268521	1.266	1.03297349	1.21781272	0.95358316	0.8212919	0.65164482	0.54	0.40605797	0.30479708	0.301	0.20687783	0.20728761	0.20480673	0.21737493	0.20254255	0.2366591	0.23988457	0.36500484	0.43513688	0.53909016	0.59957367	1.0707419	1.25514199	1.5730148	2.30595128	2.308707	2.0411827
m31208_14	NULL::::22% identity to 96% of (AL034559) hypothetical protein, PFC0960c [Plasmodium falciparum]	1	10.34	21.28380234	18.8123209	2.471481436	7.611758934	0.88	-0.310518722	-2.822801296	1.662	1.34248188	3.02666001	1.93420493	1.97521318	1.71350161	1.674	1.87922702	1.52920016	1.86827863	1.89	1.87664145	2.13440205	1.449		1.69961611	1.34155293	1.304	1.11775029	0.988	1.42776997	1.13830879	0.87960602	0.8540796	0.63607092	0.666	0.58246019	0.53787722	0.487	0.35131617	0.22979849	0.31008891	0.28470346	0.30704589	0.37119146	0.36623601	0.30744133	0.52718509	0.4822241	0.69733027	0.9663384	1.06548781	1.5557921	1.98618961	1.985186	1.7843302
n151_45	PF14_0450::hypothetical protein::27% identity to 74% of hypothetical protein C33G8.2 - Caenorhabditis elegans	1	7.61	13.00798139	10.64788055	2.36010084	4.511621016	0.82	-0.751814868	-2.822867928	1.56	1.50288233	2.03062896	1.06767095	2.24433912	2.22717173	1.846	1.91830357	2.32698722	2.83170613	2.771	2.09992819	2.2155635	2.141	2.02960151	1.35268411	1.3174401	1.645	1.47059423	1.703	0.77287227	1.27393307	0.89855135	1.11958	0.84344973	0.858	0.74222073	0.57821797	0.66	0.67630241	0.75599011	0.72546002	0.77331616	0.47188105	0.6137425	0.45321705		0.66585504	0.19675653	0.31282103	0.5462968	0.79417691	0.6360951		0.4456283	0.5216608
n132_92	PF14_0365::hypothetical protein::20% identity to 83% of (AAAB01008846) agCP13627 [Anopheles gambiae str. PEST]	1	3.69	8.449842305	6.560577449	1.889264857	3.472555701	0.78	-0.629356231	-2.824333925	1.852	1.67606836	1.87720006	2.65905732	1.80959723	1.91896969	1.987	1.86383321	2.79941253	2.04246637	1.887	1.64173854	1.57054412	1.314	1.27197343	1.02677837	1.0247974	0.971	1.10623562	1.334	1.30886663	0.94095208	1.29279525	1.1603647	1.0270578	1.122	1.07089463	0.89287614	0.911	0.91853751	0.89855898	0.79126136	0.58864362	0.52467139	0.53518348	0.39828165	0.44873352	0.44589576	0.37076665	0.5474368	0.870433	0.75203153	1.1298151	1.29509186	1.4212269	1.1978879
opfg0054	MAL7P1.14::hypothetical protein::33% identity to 26% of (AC116961) hypothetical protein [Dictyostelium discoideum]	2	4.87	11.79213969	10.03232986	1.759809827	5.700803411	0.85	-2.82659752	-2.82659752	1.763	1.51218092	1.60220152	1.63945685	1.39190426	1.46491072	1.398	1.82238842	1.97039083	2.32147497	1.573	2.01732498	2.28106217	1.691	1.69287783	2.08159156	1.81942636	1.815	1.67785917	1.558	1.41383598	1.67612933	0.97433284	1.1843557	1.09509112	0.919	0.67149339	0.58359678	0.426	0.43481958	0.59091039	0.39398564	0.43474986	0.43848308	0.46349834	0.46328852	0.64235615	0.79257074	0.83251896	1.15222417	1.3681701	1.51591652	1.1906688	0.71401971	1.0246933	1.1842497
i6639_1	NULL::::	1	15.76	27.17597028	24.29704145	2.878928823	8.439611727	0.89	-0.363575392	-2.829784055	1.374	1.84344265	2.13375351	2.97151551	2.37707535	2.72054852	1.888	2.61220853	1.78168089	2.29526962	1.957	1.80178234	2.33374596	1.793	1.483267428	1.33399414	1.5541847	1.267	1.09636579	1.21	0.99210041	0.98958969	0.86517143	0.7733099	0.68935006	0.618	0.50590827	0.46078147	0.503	0.31294973	0.18290083	0.32653926	0.26642858	0.21654816	0.25138894	0.22615072	0.30744133	0.47817241	0.46630161	0.48878288	0.7939514	0.63613178	1.0161446	1.94951437	1.6478177	1.3229047
ks533_1	PF11_0341::hypothetical protein::23% identity to 90% of (NC_000521) predicted using hexExon; MAL3P2.2 (PFC0165w), Hypothetical protein, len: 1676 aa [Plasmodium falciparum]	1	9.24	16.89460671	15.23548318	1.659123536	9.18285037	0.9	-0.471354212	-2.837155021	1.805	2.28977437	2.17735067	2.78682373	2.1603134	2.04453344	1.78	1.70752703	2.01594144	2.2382348	2.074	1.72821381	2.21271576	1.563	1.686985193	1.31997672	1.5969303	1.662	1.5207655	1.446	1.02089735	1.07751163	1.29369745	0.935649	0.71476007	0.881	0.67731801	0.58718258	0.515	0.44911295	0.36580166	0.29610613	0.29720731	0.34367593	0.41636291	0.33419036	0.35584701	0.48534497	0.50951982	0.6660481	1.0695278	1.18138759	1.2320035	1.11744655	1.475357	1.2717614
j109_5	NULL::::29% identity to 69% of (AY062510) Unknown protein [Arabidopsis thaliana]	1	2.6	6.485793117	5.005825691	1.479967427	3.382389098	0.77	-0.62328137	-2.83951824	1.354	1.37618927	1.76988356	1.18531715	1.46862335	1.5131069	1.097	1.41622902	1.03595182	1.33954962	1.955	1.37456895	1.18039983	1.89	1.647420227	1.46482367	1.41937175	1.705	1.87772183	1.478	1.15652159	1.50028533	0.73977119	1.1955515	0.8041051	0.892	0.57580349	0.51277629	0.708		0.52525368	0.50584796	0.60018568	0.68519712	0.88673516	0.79198536	0.76664098	0.95634481	0.4822241	0.77032184	0.9918322	1.04573218	0.7796183		0.7125017	
n143_53	PF14_0183::RNA helicase, putative::30% identity to 87% of (NM_004398) DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 10; DEAD/H box-10; ATP-dependent RNA helicase [Homo sapiens]	1	5.85	12.27969199	10.57351983	1.706172164	6.197217403	0.86	-0.373254337	-2.839776412	1.77	2.17005516	2.04907404	2.18973744	2.19562846	1.60188944	1.802	1.65660912	1.32617456	1.55535727	1.633	1.59656496	1.779855	1.238	1.47316575	1.19265157	1.35689756	1.338	1.31596802	1.277	1.00882121	1.08873579	1.14844968	0.9076595	0.7836131	0.801	0.85039185	0.65979603	0.627	0.42503989	0.45209334	0.42524131	0.36742135	0.41047189	0.45073248	0.36257364	0.43041786	0.54989827	0.53681552	0.71948837	1.1690753	1.40001666	1.2297072	1.62631451	1.621382	1.3524541
m45177_10	PF13_0178::translation initiation factor 6, putative::67% identity to 93% of EUKARYOTIC TRANSLATION INITIATION FACTOR 6 (EIF-6)	1	14.56	23.74700253	22.1508243	1.596178232	13.87741285	0.93	-0.534349577	-2.840408256	1.494	1.99919387	1.60471677	2.90193971	2.31496939	1.74267299	1.954	2.37774898	3.10525244	3.14154456	2.511	2.37226073	2.78369328	2.004	1.628058619	2.05822916	1.76681647	1.629	1.71487083	1.346	1.32280062	1.22342469	0.94456157	0.9772334	0.69672717	0.69	0.55250508	0.41775128	0.386	0.36410497	0.31702811	0.33229688	0.26258123	0.27041584	0.32503803	0.39095692	0.31921569	0.40166481	0.3787279	0.48878288	0.9129227	0.82842006	1.1057031	0.76444803	1.1870833	1.1944783
e15250_1	PFE1195w::karyopherin beta::99% identity to 100% of (AF256227) karyopherin beta [Plasmodium falciparum]	1	3.59	7.517345665	6.063776648	1.453569017	4.171646876	0.81	-0.633939324	-2.845375195	1.279	1.29366443	1.4705711	1.61542154	1.59283527	1.76423455	1.467	1.7193684	1.80901131	2.15191171	1.703	2.01345293	2.19278131	1.551	1.571657389	1.42277144	1.39087482	1.399	1.34393227	1.205	1.15094795	0.96901225	1.16107987	0.9828313	0.87049913	0.968	0.90281334	0.89287614	0.837	0.752283	0.68939547	0.57987447	0.58383445	0.49773756	0.53027354	0.56034107	0.45527481	0.52359877	0.50497053	0.61260787	0.9711944	1.00753788	1.0999622	1.37990319	1.5710286	1.3274507
d49176_32	PFD0270c::hypothetical protein::	1	9.1	14.33596561	12.30399776	2.031967848	6.055212818	0.86	-0.754535776	-2.846227606	1.061	1.23322363	1.35906265	1.93040987	1.74627359	2.43771303	1.689	2.80640692	3.46184913	3.12304662	2.633	2.58135	1.88522242	1.828	2.013607094	1.88885164	1.52787982	1.54	1.59396621	1.41	1.73896256	1.61533218	0.97072414	1.3299011	0.87049913	0.86	0.6174078	0.44464514	0.535	0.57624876	0.60310379	0.52394335	0.40878031	0.43632837	0.54107539	0.60886737	0.60964961	0.40166481	0.38213985	0.52006496	0.6033545	0.75203153	0.6866152	0.58107223	0.5966887	0.6807731
f46816_1	PF08_0130::wd repeat protein, putative::28% identity to 97% of (AL512943) WD repeat protein [Schizosaccharomyces pombe]	1	8.43	16.27135726	15.26466292	1.006694336	15.16315566	0.94	-0.556275917	-2.851114661	1.33	1.25647005	1.60974716	1.93546985	1.49906742	1.89740828	1.408	2.04026983	1.78688676	2.41088099	2.182	1.98505813	2.64557653	1.748	2.112940582	1.82226869	2.05726705	1.755	1.53392521	1.486	1.40733348	1.26832099	1.15656907	0.8948643	0.74262919	0.77	0.54834466	0.47064253	0.411	0.4694246	0.34235285	0.30762137	0.35587932	0.35768151	0.44287659	0.47427563	0.52461265	0.68976371	0.53454087	0.82245863	0.8825729	0.83763932	0.8645841	1.29738403	1.1455417	1.2478946
i14729_1	MAL13P1.293::hypothetical protein::22% identity to 79% of (NC_000521) predicted using hexExon; MAL3P2.18 (PFC0245c), Hypothetical protein, len: 3934 aa [Plasmodium falciparum]	2	7.97	19.64868096	16.80718107	2.84149989	5.914897669	0.86	-2.852950252	-2.852950252	1.658	1.53077811	1.84450204	2.36177925	1.31762067	1.9215063	1.785	1.93724981	1.67496221	2.00547068	2.204	1.54751933	1.97635101	1.914	2.12809325	1.62252014	1.97616009	2.327	1.64989491	1.82	1.09242521	1.15233887	0.93463777	0.991628	0.74836692	0.836	0.70893727	0.63379865	0.442	0.51832299	0.26450275	0.29446109	0.30682569	0.36414565	0.40752501	0.33052799	0.36762133	0.59293377	0.57889639	0.90718099	1.4665035	1.28543398	1.6935744	1.81198249	1.8114665	1.6354465
m6127_5	PF13_0209::hypothetical protein::	1	6.44	14.2558726	11.27908283	2.976789767	3.789008869	0.79	-0.455514775	-2.854769869	1.455	1.81206002	2.05326599	2.15305215	2.26991205	2.54678844	1.589	2.46774372	1.95347201	2.46483288	1.762	1.65980807	1.99058983	1.068	1.207154119	1.10621062	1.11138462	0.966	0.69417311	0.934	0.82024785	1.00455516	1.02395159	0.9460451	1.06558266	0.968	0.88783579	0.85343184	1.027	0.68081609	0.60497967	0.52312079	0.54728469	0.39538893	0.42618278	0.39095692	0.30744133	0.34069783	0.32641113	0.48226578	0.5960706	0.83105411	0.9782545	1.90137829	1.4740981	1.4888359
opff72485	MAL6P1.133::transmembrane amino acid transporter protein, putative::31% identity to 75% of (AF093575) surface antigen ariel1 [Entamoeba histolytica]	2	4.7	10.60080205	9.169993419	1.430808627	6.408958716	0.87	-2.856422966	-2.856422966	1.654	1.91783127	1.30288916	2.11889671	1.42600165	1.23280802	1.255	1.29071046	1.5825595	1.65401226	1.447	1.54622859	1.68730246	1.211	1.644052934	1.26857937	1.75256793	1.622	1.482109	2.111	1.46306952	1.39365661	1.5796822	1.0644007	0.89508947	0.912	0.66899716	0.58718258	0.568	0.44986523	0.42301681	0.47376977	0.42801701	0.65395387	0.5233996	0.47061326	0.82812923	0.82723822	0.84161755	1.26692522	1.6825943	1.67659574	1.7567245	1.42803941	1.6792885	1.4115529
m24889_1	PF13_0228::40S ribosomal subunit protein S6, putative::57% identity to 100% of 40S ribosomal protein S6-B	1	8.15	13.89889675	11.1679453	2.730951449	4.089397235	0.8	-0.755063635	-2.860051554	1.131	1.45987648	1.57872604	1.11447643	2.31984039	2.49859241	1.462	2.43340367	1.64502908	3.69956175	2.124	3.36091782	2.99300417	2.074	1.595228039	1.9052054	1.56404913	1.368	1.34968971	1.192	1.19553672	1.64432774	0.80743318	1.2563287	0.93607339	0.694	0.83624643	0.65352077	0.511	0.55368029	0.74754853	0.4844625	0.54343734	0.51282052	0.54009341	0.44406116	0.38201221	0.49371299	0.34574557	0.50442392	0.7077579	0.94168571	0.6257614	0.59711761	0.4720639	0.5625754
j22_2	PF10_0089::hypothetical protein::25% identity to 43% of (NC_000521) predicted using hexExon; MAL3P2.18 (PFC0245c), Hypothetical protein, len: 3934 aa [Plasmodium falciparum]	1	8.54	15.99932056	13.66749743	2.331823125	5.861292516	0.85	-0.510992836	-2.86100824	1.27	1.31109924	1.55273532	2.37189937	1.66955451	1.79340594	2.084	1.91238288	2.1317702	2.24748359	2.495	1.87535071	2.04184968	2.151	1.63226766	1.35852471	1.37881834	1.434	1.4434524	1.366	1.08034907	0.91382718	0.99688682	0.9004622	0.84754812	0.837	0.68397471	0.62931634	0.593	0.50252503	0.38456073	0.43675654	0.36261218	0.39000214	0.5342015	0.35982688	0.3152909	0.52001249	0.31731257	0.52267181	0.7356798	0.9667096	1.2274108	1.57359396	1.7585952	1.2194816
i6032_1	PFI0165c::DEAD/DEAH box helicase, putative::33% identity to 43% of probable helicase [imported] - fission yeast  (Schizosaccharomyces pombe)	1	5.3	9.851215684	8.477971779	1.373243905	6.173682436	0.86	-0.639259192	-2.862828327	1.457	1.50288233	1.90067544	1.74698301	1.88875196	2.17517056	1.649	1.95264362	1.80120257	2.27985479	1.756	2.15284588	2.34228915	1.582	1.920166244	1.51622103	1.56733714	1.711	1.30609829	1.144	0.99767404	1.20284725	1.31715363	0.9580406	0.92131916	1.027	0.94691388	0.74944225	0.702	0.73498049	0.49992894	0.46307709	0.46552862	0.52251671	0.47822814	0.44406116	0.38855351	0.49490844	0.54705141	0.66735158	0.9129227	0.99436746	1.0712576	1.07389474	1.3217788	1.314949
ks341_2	PF11_0279::hypothetical protein::21% identity to 93% of (NC_003074) hypothetical protein [Arabidopsis thaliana]	1	4.5	10.88377564	8.02779651	2.855979128	2.810873662	0.74	-0.771537541	-2.863841374	0.708	0.85895598	0.79816634	1.18152216	1.28961209	1.21885651	0.798	2.49142646	1.28452817	2.81012526	2.806	2.89627465	2.71249898	2.277	1.830092787	1.62836074	1.61008274	1.485		0.966	0.95122744	0.95872348	1.25400239	0.6909408	0.65902193	0.965	0.68647094	0.82743441	0.691	0.80118144	0.55526818	0.70325205	0.64731561	0.69381597	0.76104068	0.48617831	0.38201221	0.79017991	0.49814659		0.5645067	0.60057161	0.9185488	1.0097132	1.2110012	0.8694347
n145_22	PF14_0017::lysophospholipase, putative::28% identity to 63% of (AY045929) putative lysophospholipase [Arabidopsis thaliana]	1	35.93	67.79232374	64.26085128	3.53147246	18.19661685	0.95	-0.42757807	-2.865408997	0.39	0.2905805	0.47370165	0.89183414	0.57478461	1.15036715	1.729	1.80936286	3.84187142	3.13692007	3.951	3.70940004	4.38271505	4.983	3.866428682	4.26831419	3.03603078	2.908	1.05853171	0.852	0.53320754	0.40593755	0.41679793	0.3934524	0.22951012	0.306	0.17140972	0.17481008	0.168	0.11810843	0.18946651	0.16861598	0.1654358	0.20254255	0.20621747	0.28474848		0.36102015	0.11828139	0.31021421	0.4503914	0.38852767	0.654466	0.67619838	0.5161232	0.6353125
